Index	Longitude	Latitude
0	-34.783359411721448851	0.833100364953597405
1	-31.575663620262787390	0.864169817801089923
2	-28.482447368693499357	0.891566779471179460
3	-26.730726538436101691	0.905934595881579874
4	-23.796876783150992196	0.928095400216340627
5	-20.949976069520857891	0.947274272821857499
6	-19.328960424881415747	0.957152831396110626
7	-16.598207845895331047	0.972058300430942546
8	-13.927708492806573304	0.984500281407711397
9	-12.397318271114954769	0.990668294000718430
10	-9.802055595422189072	0.999510832619334710
11	-7.242039729819907734	1.006224933868494986
12	-5.764679398786142883	1.009186475489710189
13	-3.241529529981789892	1.012692464227291644
14	-0.729964301647783032	1.014232687582361514
15	0.729964301647811453	1.014232687582361514
16	3.241529529981818314	1.012692464227291644
17	5.764679398786142883	1.009186475489710189
18	7.242039729819936156	1.006224933868494986
19	9.802055595422189072	0.999510832619334710
20	12.397318271115040034	0.990668294000718430
21	13.927708492806601726	0.984500281407711397
22	16.598207845895387891	0.972058300430942546
23	19.328960424881501012	0.957152831396110626
24	20.949976069520857891	0.947274272821857499
25	23.796876783151049040	0.928095400216340627
26	26.730726538436044848	0.905934595881579874
27	28.482447368693527778	0.891566779471179460
28	31.575663620262758968	0.864169817801089923
29	34.783359411721448851	0.833100364953597405
30	-36.361167602234218066	3.626450379598509244
31	-33.082484529209295943	3.772794909087815007
32	-29.902246867378096340	3.902940182918594569
33	-28.093498150584764517	3.971620767040513478
34	-25.052245796982333559	4.078151312898343761
35	-22.087792647261949242	4.170950878650703686
36	-20.394415080291764752	4.218974212217182718
37	-17.533640489576100663	4.291731092531493097
38	-14.727147777973186749	4.352741088503018219
39	-13.115361763184409938	4.383081744369051513
40	-10.377132862604184993	4.426690446924135713
41	-7.671070471088796694	4.459891466588109310
42	-6.107650228258989955	4.474560885424280876
43	-3.435360237160693941	4.491946789027355003
44	-0.773709954656624177	4.499591398618205673
45	0.773709954656709442	4.499591398618205673
46	3.435360237160750785	4.491946789027355003
47	6.107650228258989955	4.474560885424280876
48	7.671070471088853537	4.459891466588109310
49	10.377132862604270258	4.426690446924135713
50	13.115361763184409938	4.383081744369051513
51	14.727147777973243592	4.352741088503018219
52	17.533640489576129085	4.291731092531493097
53	20.394415080291707909	4.218974212217182718
54	22.087792647261863976	4.170950878650703686
55	25.052245796982390402	4.078151312898343761
56	28.093498150584792938	3.971620767040513478
57	29.902246867378039497	3.902940182918594569
58	33.082484529209324364	3.772794909087815007
59	36.361167602234189644	3.626450379598509244
60	-37.891820544053132380	6.317477861944674977
61	-34.553190081600746453	6.590708094220203428
62	-31.295817613976510074	6.835655776669393724
63	-29.435167108683856441	6.965696207382801042
64	-26.294149262758082841	7.168502014668609590
65	-23.218262098529635296	7.346292713081702175
66	-21.455392536531917358	7.438721916508005627
67	-18.468394472831391795	7.579319046885676592
68	-15.528382761979401039	7.697751092294264907
69	-13.836093144786900666	7.756833212182625559
70	-10.955613344278049226	7.841970844915675087
71	-8.103358135871076229	7.906964594828331805
72	-6.453479976800394979	7.935729929257487214
73	-3.630978443363346742	7.969860994883966043
74	-0.817876134284006184	7.984881917406621454
75	0.817876134284006184	7.984881917406621454
76	3.630978443363375163	7.969860994883966043
77	6.453479976800423401	7.935729929257487214
78	8.103358135871104651	7.906964594828331805
79	10.955613344278049226	7.841970844915675087
80	13.836093144786843823	7.756833212182625559
81	15.528382761979457882	7.697751092294264907
82	18.468394472831363373	7.579319046885676592
83	21.455392536531888936	7.438721916508005627
84	23.218262098529635296	7.346292713081702175
85	26.294149262758025998	7.168502014668609590
86	29.435167108683884862	6.965696207382801042
87	31.295817613976538496	6.835655776669393724
88	34.553190081600774874	6.590708094220203428
89	37.891820544053132380	6.317477861944674977
90	-38.765279451206367867	7.839541820462331501
91	-35.396471266466903671	8.191193935927177705
92	-32.098446618870866587	8.507858969121558701
93	-30.209787517400172874	8.676537772309911745
94	-27.013962933759557927	8.940410488920456089
95	-23.875784629424970262	9.172570028265193187
96	-22.073640071069121404	9.293580626879784035
97	-19.014650383440994119	9.478078483004571453
98	-15.997761221920086427	9.633895763672857271
99	-14.258833546818777904	9.711769297586815952
100	-11.295528126846647865	9.824152995945917510
101	-8.357722372096759500	9.910080961824206724
102	-6.657096721403831907	9.948149076846377170
103	-3.746238696005320890	9.993348338681210308
104	-0.843907743391810072	10.013250726920860600
105	0.843907743391810072	10.013250726920860600
106	3.746238696005377733	9.993348338681210308
107	6.657096721403775064	9.948149076846377170
108	8.357722372096702657	9.910080961824206724
109	11.295528126846676287	9.824152995945917510
110	14.258833546818863169	9.711769297586815952
111	15.997761221920058006	9.633895763672857271
112	19.014650383440937276	9.478078483004571453
113	22.073640071069064561	9.293580626879784035
114	23.875784629424913419	9.172570028265193187
115	27.013962933759586349	8.940410488920456089
116	30.209787517400172874	8.676537772309911745
117	32.098446618870838165	8.507858969121558701
118	35.396471266466960515	8.191193935927177705
119	38.765279451206396288	7.839541820462331501
120	-40.243187560573687733	10.384479317882192362
121	-36.830131392258749656	10.877528774895703023
122	-33.469131532754545333	11.324786407611577843
123	-31.535909634615677533	11.564347676752577243
124	-28.251159518342490173	11.941017944966954900
125	-25.009996899887369182	12.274415412151862270
126	-23.142153395175910191	12.448959832173219553
127	-19.961561108011778742	12.716113867256840564
128	-16.813503128870479486	12.942735966824212568
129	-14.994480346618502153	13.056345576302119227
130	-11.888169170599212521	13.220719924253089061
131	-8.801859187086847669	13.346737294596945134
132	-7.012858589267807474	13.402660584902466923
133	-3.947780773781232710	13.469135837746469164
134	-0.889441928921769431	13.498432911699566716
135	0.889441928921797853	13.498432911699566716
136	3.947780773781232710	13.469135837746469164
137	7.012858589267722209	13.402660584902466923
138	8.801859187086819247	13.346737294596945134
139	11.888169170599155677	13.220719924253089061
140	14.994480346618530575	13.056345576302119227
141	16.813503128870507908	12.942735966824212568
142	19.961561108011778742	12.716113867256840564
143	23.142153395175881769	12.448959832173219553
144	25.009996899887369182	12.274415412151862270
145	28.251159518342461752	11.941017944966954900
146	31.535909634615677533	11.564347676752577243
147	33.469131532754573755	11.324786407611577843
148	36.830131392258778078	10.877528774895703023
149	40.243187560573687733	10.384479317882192362
150	-41.700387704576826309	12.847415453033987021
151	-38.252247764862033819	13.488881626462934094
152	-34.836596230933992047	14.074782333461854478
153	-32.863124259959761275	14.390246788654156518
154	-29.495760020907823673	14.888676311463084900
155	-26.156379819669041353	15.332397389422157019
156	-24.224860106167625418	15.565687832689391712
157	-20.924837143526019645	15.924110678477159553
158	-17.646183456454991756	16.229469909950712037
159	-15.746709325982124028	16.383016393914314079
160	-12.495714265776200591	16.605732176326487348
161	-9.258066643609026869	16.776931524810859031
162	-7.378612641504105341	16.853033411186427060
163	-4.155202638973946705	16.943597956324119025
164	-0.936326454939944597	16.983547507306251845
165	0.936326454940001440	16.983547507306251845
166	4.155202638973946705	16.943597956324119025
167	7.378612641504105341	16.853033411186427060
168	9.258066643609083712	16.776931524810859031
169	12.495714265776200591	16.605732176326487348
170	15.746709325982095606	16.383016393914314079
171	17.646183456455020178	16.229469909950712037
172	20.924837143525991223	15.924110678477159553
173	24.224860106167568574	15.565687832689391712
174	26.156379819669069775	15.332397389422157019
175	29.495760020907795251	14.888676311463084900
176	32.863124259959704432	14.390246788654156518
177	34.836596230933992047	14.074782333461854478
178	38.252247764862033819	13.488881626462934094
179	41.700387704576797887	12.847415453033987021
180	-42.542583524563895025	14.246246153772069931
181	-39.078101123680028195	14.976741198810730182
182	-35.634363184964342963	15.646493343973089551
183	-33.639394334037774570	16.008152966791261207
184	-30.226755587330274011	16.581124004078773737
185	-26.832287555493735454	17.092862190585233151
186	-24.864551590769337963	17.362559559387097607
187	-21.495824919697042787	17.777809358031571918
188	-18.141166517490319166	18.132455351134009192
189	-16.194519412193812968	18.311095100139745284
190	-12.858166696072657942	18.570583277397467725
191	-9.530687265772030514	18.770355374301040285
192	-7.597343481471170890	18.859244954397656358
193	-4.279357544379308820	18.965097363027609845
194	-0.964400889493504110	19.011814939792014201
195	0.964400889493475688	19.011814939792014201
196	4.279357544379223555	18.965097363027609845
197	7.597343481471170890	18.859244954397656358
198	9.530687265771945249	18.770355374301040285
199	12.858166696072714785	18.570583277397467725
200	16.194519412193812968	18.311095100139745284
201	18.141166517490262322	18.132455351134009192
202	21.495824919697014366	17.777809358031571918
203	24.864551590769337963	17.362559559387097607
204	26.832287555493735454	17.092862190585233151
205	30.226755587330274011	16.581124004078773737
206	33.639394334037774570	16.008152966791261207
207	35.634363184964286120	15.646493343973089551
208	39.078101123680028195	14.976741198810730182
209	42.542583524563895025	14.246246153772069931
210	-43.985685011586667770	16.595750026180017045
211	-40.500000000000000000	17.482887774507279488
212	-37.014314988413332230	18.301290555757187661
213	-34.985685011586667770	18.745323419165067946
214	-31.500000000000000000	19.451953176482948749
215	-28.014314988413332230	20.086469085527689060
216	-25.985685011586610926	20.422212913727697980
217	-22.500000000000000000	20.941020472243842221
218	-19.014314988413389074	21.385952525648068701
219	-16.985685011586610926	21.610729451280072055
220	-13.500000000000000000	21.938038306076833805
221	-10.014314988413389074	22.190682243057544554
222	-7.985685011586610926	22.303284285204387771
223	-4.500000000000000000	22.437525889469174700
224	-1.014314988413389074	22.496825709364777879
225	1.014314988413332230	22.496825709364777879
226	4.500000000000000000	22.437525889469174700
227	7.985685011586667770	22.303284285204387771
228	10.014314988413332230	22.190682243057544554
229	13.500000000000000000	21.938038306076833805
230	16.985685011586667770	21.610729451280072055
231	19.014314988413332230	21.385952525648068701
232	22.500000000000000000	20.941020472243842221
233	25.985685011586667770	20.422212913727697980
234	28.014314988413332230	20.086469085527689060
235	31.500000000000000000	19.451953176482948749
236	34.985685011586667770	18.745323419165067946
237	37.014314988413332230	18.301290555757187661
238	40.500000000000000000	17.482887774507279488
239	43.985685011586667770	16.595750026180017045
240	-45.431365468566980326	18.883547721842646183
241	-41.933162918973721389	19.930966458399229424
242	-38.413553343291766851	20.902799831210650439
243	-36.355436737934439861	21.432434034378161414
244	-32.802740873915070097	22.278871151571426168
245	-29.230138100033798310	23.042837399261181019
246	-27.142211663988859982	23.448634631544042151
247	-23.540648351952199846	24.077885376802122153
248	-19.922867550164482964	24.619719984244330391
249	-17.810662451682901519	24.894240075542526824
250	-14.171351846907782601	25.294950895967488691
251	-10.521426633246164783	25.605052362452340731
252	-8.393333941052105729	25.743490996022764250
253	-4.731920145543654144	25.908720266443864944
254	-1.066811334577892012	25.981773388219153276
255	1.066811334577863590	25.981773388219153276
256	4.731920145543625722	25.908720266443864944
257	8.393333941052105729	25.743490996022764250
258	10.521426633246079518	25.605052362452340731
259	14.171351846907839445	25.294950895967488691
260	17.810662451682816254	24.894240075542526824
261	19.922867550164454542	24.619719984244330391
262	23.540648351952228268	24.077885376802122153
263	27.142211663988888404	23.448634631544042151
264	29.230138100033798310	23.042837399261181019
265	32.802740873915041675	22.278871151571426168
266	36.355436737934439861	21.432434034378161414
267	38.413553343291766851	20.902799831210650439
268	41.933162918973721389	19.930966458399229424
269	45.431365468566923482	18.883547721842646183
270	-46.277454516300963405	20.189558263734422638
271	-42.776021799733371154	21.331515754976120292
272	-39.240442299598328191	22.394415148290654827
273	-37.167136856238300879	22.975108820962162781
274	-33.578293577633417044	23.905342222291107390
275	-29.957114644014268379	24.747359464172518528
276	-27.835397526564747750	25.195586036818585995
277	-24.166784147398402638	25.892009242638078348
278	-20.471402653933864713	26.493069768797795405
279	-18.309627169562077142	26.798099512099415875
280	-14.578478673117047038	27.243965964653490630
281	-10.829598762265845835	27.589528170241798932
282	-8.641297490311217189	27.743945195974490048
283	-4.873153042941225976	27.928365694510752348
284	-1.098796400014407482	28.009946042685864853
285	1.098796400014350638	28.009946042685864853
286	4.873153042941254398	27.928365694510752348
287	8.641297490311103502	27.743945195974490048
288	10.829598762265845835	27.589528170241798932
289	14.578478673117047038	27.243965964653490630
290	18.309627169562077142	26.798099512099415875
291	20.471402653933893134	26.493069768797795405
292	24.166784147398459481	25.892009242638078348
293	27.835397526564690907	25.195586036818585995
294	29.957114644014268379	24.747359464172518528
295	33.578293577633388622	23.905342222291107390
296	37.167136856238300879	22.975108820962162781
297	39.240442299598385034	22.394415148290654827
298	42.776021799733371154	21.331515754976120292
299	46.277454516300963405	20.189558263734422638
300	-47.745555786991474179	22.394702386924375759
301	-44.245762059396327004	23.700610705677060963
302	-40.689493435221152140	24.922341819159569809
303	-38.593640203443158043	25.592500562868824687
304	-34.947841309112220642	26.670231265251338471
305	-31.246815854635485721	27.650417697944185136
306	-29.068303491821779971	28.174085027603783971
307	-25.285039196553270813	28.990436113021619491
308	-21.454710116184287472	29.697753751793388943
309	-19.205811263864688954	30.057715020196049238
310	-15.311841081230568307	30.585130510505855739
311	-11.385996227207215270	30.994944512977454565
312	-9.089459460882494568	31.178374715034550491
313	-5.128736549367772568	31.397693430127038283
314	-1.156711190752389484	31.494798153354825132
315	1.156711190752389484	31.494798153354825132
316	5.128736549367744146	31.397693430127038283
317	9.089459460882494568	31.178374715034550491
318	11.385996227207272113	30.994944512977454565
319	15.311841081230625150	30.585130510505855739
320	19.205811263864660532	30.057715020196049238
321	21.454710116184230628	29.697753751793388943
322	25.285039196553213969	28.990436113021619491
323	29.068303491821808393	28.174085027603783971
324	31.246815854635485721	27.650417697944185136
325	34.947841309112220642	26.670231265251338471
326	38.593640203443158043	25.592500562868824687
327	40.689493435221180562	24.922341819159569809
328	44.245762059396327004	23.700610705677060963
329	47.745555786991417335	22.394702386924375759
330	-49.239910458102940538	24.556497294423664357
331	-45.751294792039971071	26.027508000382059805
332	-42.183390769883260418	27.410235611841702763
333	-40.069792528876405413	28.171567656434426397
334	-36.374064999286133570	29.400432598799962847
335	-32.598158823877270152	30.523176743718792636
336	-30.364579830673335437	31.125103247103723447
337	-26.467346194943274895	32.066505481114532472
338	-22.499615039778518621	32.885305743864996941
339	-20.160672440589678445	33.303162031080212557
340	-16.096356210825433664	33.916865544788670661
341	-11.983112424408091101	34.394957968247176439
342	-9.571121834055247746	34.609305948556681187
343	-5.403910940235618909	34.865886080157068250
344	-1.219114524810947842	34.979592040882693027
345	1.219114524811004685	34.979592040882693027
346	5.403910940235647331	34.865886080157068250
347	9.571121834055162481	34.609305948556681187
348	11.983112424408005836	34.394957968247176439
349	16.096356210825490507	33.916865544788670661
350	20.160672440589706866	33.303162031080212557
351	22.499615039778461778	32.885305743864996941
352	26.467346194943246473	32.066505481114532472
353	30.364579830673307015	31.125103247103723447
354	32.598158823877213308	30.523176743718792636
355	36.374064999286105149	29.400432598799962847
356	40.069792528876405413	28.171567656434426397
357	42.183390769883260418	27.410235611841702763
358	45.751294792039942649	26.027508000382059805
359	49.239910458102940538	24.556497294423664357
360	-50.125636243405097048	25.797238779481197923
361	-46.648200444968438205	27.364536101403444945
362	-43.078014991845520854	28.841596315630880554
363	-40.956496713943749910	29.656560907750780132
364	-37.235272751274351322	30.974695419599061808
365	-33.418341589926910729	32.182091467914183625
366	-31.153616290718048276	32.830686111637731983
367	-27.190419897342053446	33.846966708368555032
368	-23.141428959019549438	34.732854764604610409
369	-20.748523725306313281	35.185680697976287945
370	-16.581013609516276119	35.851674350430513982
371	-12.353029359007564381	36.371292170376385400
372	-9.869895711687263429	36.604488032599043379
373	-5.574865639239988013	36.883820642588389660
374	-1.257910119742859933	37.007676932736451647
375	1.257910119742859933	37.007676932736451647
376	5.574865639239931170	36.883820642588389660
377	9.869895711687235007	36.604488032599043379
378	12.353029359007535959	36.371292170376385400
379	16.581013609516276119	35.851674350430513982
380	20.748523725306341703	35.185680697976287945
381	23.141428959019521017	34.732854764604610409
382	27.190419897341996602	33.846966708368555032
383	31.153616290718048276	32.830686111637731983
384	33.418341589926910729	32.182091467914183625
385	37.235272751274322900	30.974695419599061808
386	40.956496713943778332	29.656560907750780132
387	43.078014991845520854	28.841596315630880554
388	46.648200444968409784	27.364536101403444945
389	50.125636243405068626	25.797238779481197923
390	-51.682328694248667489	27.903367537428160006
391	-48.232786079382549360	29.635897613740063150
392	-44.667137672480805577	31.275523758190626467
393	-42.536603779261383806	32.183257005572201592
394	-38.778467462022206291	33.656413912176184056
395	-34.896114049200321006	35.011589019417478141
396	-32.579721300921789862	35.742004374736900729
397	-28.504069144547202086	36.890125569552758122
398	-24.313038193157581190	37.894761594377243341
399	-21.824367460678445241	38.409732602848428940
400	-17.471457054204620363	39.168983369846003484
401	-13.034811887287332866	39.762953837196420181
